Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
71322.71325,6.308295192,6.486405824,2.47,25948.64421,1124042.948,"514 Soto Plain Apt. 353
Sarabury, IL 71896"
64429.98478,6.436974867,7.479370722,3.31,39055.82229,1219637.367,"42781 Herrera Court Apt. 072
North Ian, GU 91772-9544"
63797.57852,5.689564063,7.305667972,4.38,26094.90558,867082.8428,"34363 Joshua Ville Suite 813
Cochranchester, PR 09069-3135"
70333.46048,5.758922428,6.531334847,4.05,44795.53111,1385978.984,"PSC 1222, Box 3820
APO AP 48458"
49345.42445,6.276723543,8.123989916,5.04,15113.5872,725040.896,"2178 Kelli Estate Suite 805
South Nicholaschester, NY 47584-5955"
56073.89244,6.576732987,6.959055604,4.4,64149.68021,1409762.119,"95985 West Expressway Apt. 355
Edwardsstad, KS 99645"
68419.3325,5.869562738,7.550873192,6.08,30464.25722,1036704.691,"030 Curtis Summit
North Rebecca, MP 93095-5357"
69654.35501,3.594830126,8.073847884,3.48,27022.75918,717273.1853,"940 Kelsey Light Suite 026
Beckstad, GU 27370-7423"
96901.08151,4.697997907,8.317774679,4.1,32824.79666,1642478.736,"8054 Smith Underpass
Lake Brian, ID 44748-2012"
49160.30411,5.078184036,7.992645043,6.13,28382.70669,585440.4314,"927 Robert Isle Suite 381
New Karen, MD 94991-2002"
48498.14027,5.127825655,8.737025149,3.04,30749.64439,602209.575,"944 Emily Keys Apt. 888
New Markshire, CA 98115"
73112.84819,6.676942454,6.937160087,2.41,32126.7724,1340227.277,"833 Price Wells Apt. 828
Port Timothy, MS 28892-5598"
57190.75755,5.592552303,8.399223258,4.19,45340.78189,1430051.088,"948 Rush Row Apt. 811
West Brian, IN 80835-6955"
67775.54642,5.049142026,7.845249622,3.17,38345.58108,1101120.259,"8601 Tyler Shore Suite 395
Hoopermouth, OR 94949-4346"
52599.08666,6.64114612,8.440430149,3.03,31590.38533,897223.4347,"56740 Joshua Fort Apt. 838
New Jenniferhaven, IL 37913"
66655.96645,6.377277229,6.969330819,4.35,36142.96799,1409318.577,"900 Chase Mission
North Lisa, NY 95640-6024"
64635.45765,5.16810508,7.606840904,3.38,37866.63226,1226067.314,"9657 Russell Fords Apt. 246
Kennedymouth, CO 46084-1358"
87272.09339,5.025865854,7.184765323,5.39,7522.333138,910099.644,"20887 Kevin Estates
Amandamouth, LA 65867-3535"
77223.30759,6.239196857,7.390581981,3.49,36454.29866,1492009.563,"9753 Benjamin Extensions
Edwinberg, DC 77337"
74420.05254,6.591287918,6.500293441,2.42,40250.88724,1555806.042,"2856 Frank Pine
East Johnhaven, WV 12578-5561"
73611.68863,4.756446026,7.766507124,4.23,38294.07598,1487855.538,"827 Christina Divide
New Tanya, MO 26789-8710"
63320.13821,6.400970783,7.95876178,3.44,22076.15316,995144.1066,"4178 Jeffery Turnpike Suite 589
West Matthewburgh, MI 73155"
82383.02899,6.767889199,5.004809473,4.36,28614.53971,1151006.078,"403 Christina Point Suite 032
Christopherbury, VA 89556-8621"
93876.429,6.295678751,7.259567833,6.1,29096.51902,1760880.448,"533 Marcus Isle
Port Andrewland, OH 79835"
62717.68289,6.022455574,6.016158611,2.01,38535.6666,1067000.349,"5750 Ford Extension
Stacyhaven, CT 82973-2072"
84366.44482,4.405604431,7.420491028,6.12,48150.2538,1430796.763,"1896 Jenkins Rue Apt. 467
Kylehaven, RI 92088"
77208.64023,4.804914297,6.951254521,2.08,28550.4813,981753.2384,"02802 Hahn Causeway
Lake Melissa, DC 18071-0272"
77177.44738,3.970244357,5.800903189,3.1,52057.05441,1102516.584,"4491 Giles Corners Suite 728
Mooreview, NJ 52329-7519"
80770.67565,6.187704153,6.31070945,4.33,31518.00819,1334377.307,"743 Patrick Ridge Apt. 072
Larryview, NE 78592-5823"
72915.04025,5.466741628,7.128904873,5.06,42030.42124,1395218.58,"4499 Tammy Pine
West Craig, MI 65307"
64826.86535,5.592402265,7.154986126,3.29,36342.71476,1227167.408,"3176 Mary Pass
Port Stephanieberg, ND 56793"
79575.25044,5.233785447,5.860112374,2.11,43679.48483,1315568.164,"978 Robles Knolls
Brewerborough, PW 55563-5751"
75302.11142,6.295260658,8.482698841,6.4,33424.4275,1643338.993,"219 Travis Avenue
Bushhaven, ME 65662"
76942.50701,5.240103041,8.622784463,6.45,28717.96133,1354417.563,"94779 Brenda Knoll Suite 885
Dunnmouth, MS 94475-9810"
70627.7359,5.696016625,5.407523269,4.16,41602.02374,1273868.064,"6892 Wallace Run Apt. 814
South Donshire, MD 97169"
65081.58405,5.433570131,9.212518352,5.14,37594.49346,1343824.215,"6628 Katherine Meadows Suite 009
Port Brittanyside, CT 81118"
72752.21639,5.203791107,5.577942463,2.03,29034.31996,692229.4655,"USNV Clark
FPO AA 65570-1981"
72099.66539,5.54606543,6.466645254,3.41,36902.14539,1411054.317,"636 Smith Greens
Alexland, AK 05521"
51747.9152,6.648548092,6.212700019,4.41,29749.62279,832475.189,"908 Cruz Mill
Blanchardmouth, PA 23824"
56815.74332,6.913898736,5.407974627,2.01,35516.40989,1076334.103,"6142 Escobar Harbor Suite 967
Michaelview, AS 63065-8757"
60584.41378,6.564573695,7.451735853,3.44,46635.76964,1309829.936,"543 Sara Garden
Crystalshire, NE 46964-3440"
80238.58516,4.990993714,7.017304324,3.22,34271.10234,1130844.029,"9419 Sanders Loaf Apt. 390
South Davidchester, MP 66624-2587"
60062.69563,4.169137168,7.383502841,3.24,45347.93206,784503.3579,"0612 Erin Fort Apt. 991
Davidton, RI 02859"
76339.62335,5.219048628,8.185236861,3.32,45735.18721,1378399.109,"99129 Kevin Hollow
Donnamouth, UT 61678-5704"
60319.43151,6.664388302,7.247687515,4.38,33337.76538,983537.5108,"388 Wilkerson Mills Suite 408
Leeberg, RI 43961-2060"
91083.56908,5.554973787,7.129300906,5.47,41734.83266,1737981.53,"9790 Laura Trafficway Suite 464
Alexisside, LA 24093"
73327.76494,5.485974582,7.387125833,5.28,41378.87673,1314359.454,"058 Anthony Port
Christopherstad, SC 07665-9037"
54236.69625,5.64391069,8.473199326,3.27,65857.93332,1372969.311,"20665 David Well
Phillipsshire, WV 17695"
54726.70347,5.684473258,6.924629046,4.41,38582.55801,998855.5799,"18815 Denise Heights
Port Matthew, TX 85582"
61247.3319,6.082523082,6.918738309,2.04,61075.60218,1473540.76,"21942 Robert Ranch Suite 773
Port Sonia, MO 99587-6354"
74551.97298,6.893316744,7.504691839,6.18,44843.19552,1816217.007,"9875 Moore View Apt. 474
New Joseph, MH 70496"
56962.44831,6.348594854,6.055684981,3.16,43181.51307,1127082.199,"0743 Reed Lakes Suite 463
Vincentfurt, MS 65562-5283"
59665.57342,6.69294715,7.377552372,3.14,48128.95738,1427832.121,"USNS Dyer
FPO AP 88305-9187"
72353.58095,4.678504332,7.594262455,6.06,15395.05992,959243.6084,"912 Donna Junctions
Vaughanview, OR 53056"
55101.85478,5.048811273,8.521505522,5.32,41219.32149,1202452.728,"584 Grant Knoll
Tracyville, MS 25650"
62472.15858,6.704511702,7.665173458,6.48,37618.67655,1463442.908,"630 Holmes Forest Suite 327
Andersontown, CO 15518-2545"
79020.64716,4.215671399,6.255674884,2.02,34405.48156,1120851.519,"46937 Turner Skyway Suite 520
Deanstad, AK 34864"
56402.54281,3.144894192,8.075308815,5.23,29689.69581,696467.1699,"97355 James Tunnel
Salinasstad, VT 17324-5801"
61056.14543,4.144291525,8.460093805,5.03,18606.65904,631656.4746,"47560 Nichols Corners
Onealmouth, DC 36119"
55558.46576,6.791912797,7.197255038,6.11,56250.4644,1366988.235,"0259 Adams Lodge Apt. 351
Sheriberg, HI 10612-0102"
89760.91786,6.08059523,7.002023944,6.06,54061.25868,1919053.527,"25908 Jennifer Views Apt. 583
East Nicholasburgh, MI 59539"
55529.90658,6.821861406,9.024792406,4.05,45008.24224,1460341.011,"10469 Stacey Plaza Suite 263
Arnoldshire, AZ 57893-5832"
75534.27948,4.545026952,7.096019756,6.46,27730.74931,935488.6065,"43020 Owens Glen Apt. 024
Marychester, SC 97268"
73265.99934,4.668163474,5.708119193,4.12,30667.23476,896246.1462,"925 Valenzuela Cliff Apt. 431
East Adrian, MT 52071-0639"
61611.75178,5.994479121,7.009128594,3.34,18947.55835,894203.5715,"066 Eric Stream
East Ashley, MA 15550-6377"
66790.96033,5.555780846,7.372764827,6.22,47064.02296,1353729.533,"39369 Beck Curve Suite 178
Kimberg, VT 29232"
69604.52177,5.487953135,7.726051992,4.34,41785.91078,1496177.416,"88372 Oneal Inlet Apt. 473
New Brandonfort, DC 34662-5333"
43241.98242,6.435396063,6.699122661,2.39,29478.53124,629657.6133,"860 Graham Meadows Suite 412
East Kristenburgh, UT 74487"
51510.69878,5.637955685,6.65576281,4.45,31773.2889,549167.9399,"06398 Adrian Forge Suite 341
North Charleschester, IA 99755"
80315.49332,7.056146485,5.123795284,3.45,39733.59822,1737582.283,"17480 Joshua Spring Suite 624
Port Mary, CO 02102"
65483.25531,7.533097336,7.038452373,4.05,33303.47323,1247281.698,"8362 Hudson Village Apt. 954
Goodmanbury, OH 71913"
92735.99692,6.064228407,6.848041355,4.36,47376.47003,1779898.996,"8049 Michele Gardens Suite 331
Michaelview, UT 38230-9272"
62678.33547,5.125019477,6.47103518,3.45,44965.31198,1032663.003,"89517 Troy Viaduct Suite 715
Port James, LA 69221-4243"
86583.93366,6.096277806,7.128356949,5.16,45514.14777,1815809.621,"583 Turner Harbor
Port Nicole, TX 75903-5950"
62369.71303,6.704222196,6.544807809,2.24,47224.75918,1387114.42,"107 Mcdonald Islands
West Tony, NY 69365"
55624.67129,7.470217818,6.862835727,3.18,45644.24346,1262012.926,"3924 Carter Mission
West Julie, PA 05439-6091"
63421.90396,7.594954312,8.777735234,3.09,11511.38705,1432318.47,"6295 Felicia Squares
Lake Natashashire, NE 10973"
77521.05738,6.444728491,7.077553855,5.43,32624.6465,1501622.125,"09839 Jonathan Harbor
Stevenside, IL 72187"
73370.47438,5.914077511,5.83542075,4.42,47740.7629,1275676.981,"066 Harding Parkways Apt. 630
Port Maureenton, AK 70008-1762"
82768.61397,7.135406223,7.057182261,4.2,23581.3857,1476989.184,"5989 Garner Crossroad
Russomouth, AR 83930"
68368.03678,5.830974843,7.06103083,5.13,22033.11696,796289.3069,"652 Watson Path Suite 152
Melindabury, OK 63979-5988"
67041.96766,6.021458006,5.346830442,3.39,15633.09905,707345.0624,"71769 Sutton Club Suite 330
Clinefurt, HI 85853-2402"
55507.31253,7.146273286,8.061202867,6.22,44669.45555,1318231.418,"93686 Moore Manors Apt. 987
Tiffanyfort, FM 47355"
43795.30753,6.451642067,7.881137518,6.5,48114.02401,1020861.337,"36191 Gregory Estates Apt. 886
West Karen, MH 34042"
67754.68697,5.17990656,7.591351755,5.23,51905.88984,1527691.701,"9235 Russell Mount
East Patrickborough, KY 41599"
78088.2232,5.182872692,8.362547848,3.33,33389.76394,1536234.709,"2399 Beth Parkways
Michellefort, KS 95918"
67909.38349,7.520141519,6.509616214,4.03,36742.3434,1482123.625,"57071 Craig Radial Apt. 853
Cookfurt, ID 84624"
51967.23585,5.592888618,7.105833643,5.1,21454.19944,657169.3042,"USNS Johnson
FPO AP 84758-0245"
81707.23577,5.214913663,6.557792533,4.49,37968.8881,1390200.224,"PSC 1698, Box 7149
APO AA 62613"
59865.76866,4.640264287,6.388986061,4.21,30905.0153,613788.322,"3823 Fischer Fork
Port Joshua, ND 21648"
61544.58347,2.922736153,7.791619771,3.01,30699.38605,677772.3453,"687 Leslie Mall
North Jayhaven, LA 83023"
80228.59919,5.060031492,8.767014354,3.29,27255.25082,1535946.643,"PSC 7102, Box 1708
APO AA 74372-2883"
60865.39678,5.490824818,6.230345717,4.46,43351.37328,990004.7306,"107 Chelsea Mountains
Lopezmouth, OR 00850"
59866.9477,5.870329833,5.899076342,4.16,32064.59716,1039380.722,"179 Larsen Oval
New Matthew, DC 48602-6064"
64769.64484,4.214641793,7.695856411,4.16,43510.94015,1107286.973,"135 Acosta Isle
West Judith, IN 13641"
89286.08325,5.407138622,6.797125626,2.45,26176.76615,1340909.799,"8654 Benjamin Harbors Suite 759
South Jenniferland, KY 77429-0386"
83373.01202,6.604278391,7.419498795,5.36,25663.22937,1335883.831,"622 Justin Valley
Duncanside, MI 86995-3102"
59278.94589,5.945138988,8.847869264,3.16,12351.7196,1015010.538,"47608 Becky Shores Apt. 271
Fernandezshire, AK 19986-5072"
71232.91398,4.235712056,5.800259721,2.07,31088.89017,676979.7154,"9450 Smith Path Suite 035
Chapmanburgh, NM 22261-2035"
72102.55665,5.784711657,5.847043911,2.38,41409.16941,1110114.22,"24297 Perez Pine
Brendatown, AZ 78809-0999"
80528.49774,5.642628713,8.560018879,5.3,37717.25395,1641030.478,"8286 Jennifer Prairie
Lake Georgemouth, OH 74433"
54051.02466,5.365761245,7.654447412,3.21,27822.49637,914378.3344,"PSC 6223, Box 3745
APO AA 82126"
66465.36591,5.623938648,7.079809676,6.21,41130.09091,1258563.859,"4440 Dennis Green Apt. 666
Barryport, CT 36310-7179"
70085.9476,4.435761352,7.131110205,5.22,51446.69185,1440909.001,"414 Todd Springs
Port Shannon, AS 60277"
75475.50719,6.206884061,7.602107228,6.4,47447.87629,1624137.595,"65108 Williams Crescent Apt. 503
Frankshire, VI 46982-4576"
88824.50481,7.67473941,6.700035164,4.06,28715.69866,1869886.305,"64639 Kristin Locks Suite 724
Derekberg, KY 77496-9751"
65948.91814,4.007017132,8.854369884,3.1,41260.91708,1302748.858,"6541 Howard Mills
Smithton, AL 96745"
68219.51472,5.677914141,8.221347384,6.22,42342.57799,1429529.63,"0029 Melinda Neck Apt. 591
Lake Gregoryshire, HI 60267"
74881.06436,5.268553097,7.394920536,3.17,23526.4985,1023162.953,"7578 Watson Junction Apt. 456
New Stevenstad, UT 73434-4974"
59886.41854,3.443457952,5.724607393,3.5,54546.82652,673571.346,"USS Hunt
FPO AA 46601"
75291.06396,5.387352926,7.295145801,4.06,48224.13914,1657667.332,"74152 Lauren Ferry
North Robertton, AS 43153"
69350.79336,6.910414951,8.288048472,4.29,36779.05857,1392083.818,"USNV Cortez
FPO AE 36896-5919"
79687.76187,6.010367683,7.337393909,6.09,20867.66988,1360100.719,"932 Schwartz Park Suite 892
South Brian, CT 50166"
61679.17116,6.353166704,7.111842354,5.41,34867.98508,1103021.383,"PSC 7611, Box 8172
APO AE 25615-0900"
77527.54117,6.461995709,5.865716152,4,41812.80155,1322914.051,"165 Hawkins Estate Suite 143
Toddport, MN 31095"
65010.55347,6.299951771,7.529845745,6.32,34706.86663,1305185.545,"743 William Mount Suite 503
West Kimberly, MS 27914"
60503.00376,6.565511757,7.42247165,5.17,49155.50948,1431517.358,"7409 William Mountains
Richardstad, MT 38781"
52282.12067,6.925892347,6.784168099,3.05,45867.87467,1137446.993,"03508 Shannon Vista Suite 305
Romantown, AL 15977-0442"
54293.14008,4.703215377,6.935509976,4.23,49751.63427,1010477.392,"79942 Timothy Estates
West Robert, AZ 69359"
64912.51546,7.186098598,6.028782351,4.18,48685.42066,1449033.432,"690 Susan Isle
Jonville, DE 37992-8552"
70213.646,5.913556737,5.829800996,3.26,34386.42978,1064569.606,"8578 Michele Squares Apt. 349
East Bobbychester, MI 75471-8887"
48640.10361,3.664293785,8.609397578,4.07,33381.23866,607249.4233,"4600 Tara Meadow Suite 656
Fernandoport, MP 40164-1720"
64534.46591,3.883363566,7.382972888,4.22,52933.67258,1202227.957,"129 Webb Ports Apt. 539
Shortland, SD 64926-8296"
58337.23049,5.233591889,5.683634534,2.18,38235.0331,816813.5324,"021 Carroll Unions
Marthaborough, KS 52821-2523"
78845.76218,6.200075739,5.645543716,2.3,54845.49441,1598159.227,"92450 Aguilar Knolls Apt. 965
Austinburgh, OH 57848-9395"
74691.9496,5.492570784,7.937276296,5.29,55403.09347,1658381.006,"Unit 1785 Box 7504
DPO AP 49434"
68217.68309,6.373443777,6.586336778,3.32,49240.84045,1312093.361,"177 Hernandez Path Apt. 695
South Laurastad, ND 37599"
55306.14197,6.125857494,6.410318199,4.06,32142.94735,647982.6536,"38482 Thornton Parkway
Lake Oscar, SD 09937"
69012.76984,6.98176739,9.841095463,5.09,33069.76158,1492786.627,"87957 Higgins Circles
Joshuahaven, NJ 61021"
60846.61849,4.072354843,7.666556488,3.16,28172.06528,627733.7434,"43955 Vega Stravenue Apt. 071
North Alexandraview, MD 23855"
93838.09765,4.267184447,8.544649808,5.5,44138.00673,1827500.892,"Unit 8824 Box 5633
DPO AE 40792-0792"
78918.86745,4.646330784,7.446262522,3.5,36711.6233,1339254.727,"2130 Weiss Mountains Suite 020
West Jomouth, MT 03427"
83896.35797,6.541530335,5.258021705,4.36,43672.62855,1620949.437,"154 Erica Groves
Lake Kevinfort, MH 40258"
78501.86123,6.90076533,6.904110044,3.18,34685.81562,1637944.645,"024 Derrick Row Apt. 085
Christiemouth, NE 35543"
78239.40566,4.565139093,7.034869545,3.05,36936.62977,1216888.02,"12212 Fleming Streets
New Gregoryville, ME 23793"
70220.04443,5.962876976,6.78615561,4.47,46222.4591,1555497.546,"943 Reese Roads Apt. 389
Weavertown, AR 10413"
62184.53937,4.925757745,7.427689115,6.22,26008.30912,873048.3196,"62280 Taylor Drive Apt. 014
Sarahburgh, GU 68004"
68201.41249,4.19694777,5.969959494,2.3,43468.16446,846055.7174,"0339 Anderson Groves
South Joshua, GA 31409"
66862.87692,7.484641869,6.233823171,3.49,15325.64845,1028493.601,"6214 Smith Mill Suite 049
Foxland, NV 38613"
83638.11693,7.013590359,7.001636667,4.29,24565.97681,1569600.446,"7584 Karen Pike
Adambury, UT 30111"
81149.72595,5.481563241,7.076296951,3.45,54929.67024,1798232.803,"7490 Whitehead Mountain Apt. 278
Bassside, AS 53368-2196"
75318.69449,4.641900412,8.752957081,3.45,33280.5895,1402146.873,"03839 Edward Trail
Ashleyburgh, CT 52660"
50847.11311,4.973274168,5.355861176,4.38,34763.70381,398909.5099,"6908 King Underpass Suite 740
East Thomas, MP 29298"
70090.32109,5.368736615,6.201132728,2.36,26390.81105,933157.3392,"4626 Jones Shoals Apt. 257
North Kennethchester, PA 67461-9661"
63629.84717,3.56367208,7.760263219,5.31,33517.68552,712285.8256,"915 Brooks Orchard
Amandaville, GU 37093-9400"
67076.05239,4.736540471,7.231218106,3.12,40406.51492,1261927.419,"124 Kelly Brook
South Alanshire, WY 65658-5841"
61909.04144,6.228342555,6.593137997,4.29,28953.92538,1063964.288,"74706 Mary Parkway
Cummingsberg, NM 24516"
66623.69237,5.923666481,6.942143477,2.03,47995.10196,1302029.013,"USS Carr
FPO AE 77602"
82391.51875,7.107875819,7.696545879,3.02,33232.34234,1957891.588,"23958 Lisa Extensions Apt. 372
Bryantton, CO 76041-0639"
62917.32124,5.46901058,6.024523188,2.14,36845.30501,849153.1225,"7706 Sara Wells
Williamsonberg, MO 07089"
61214.74081,7.099048884,7.518523593,6.25,32254.39867,1070720.058,"06539 Powers Cliff
Port Brendaland, CO 15197"
55952.68583,4.846976514,6.324806828,3.03,30758.27904,714166.3978,"5368 Mccann Walks Suite 432
South Jessica, PA 51463-6950"
93993.39978,6.145816708,5.139752529,3.29,37062.48444,1441882.522,"7732 Renee Club Apt. 931
Fordland, FL 74775-2546"
69436.14216,3.715277954,7.671624312,3.07,30884.95551,693681.0044,"787 Jennifer Keys Suite 630
Huntfurt, RI 25704-8481"
67295.01745,4.789686087,6.979584063,3.23,40190.09934,1060123.73,"4099 Jennifer Mission
Michaelport, ND 68745"
77825.22747,6.720492786,7.425285366,5.17,31439.97122,1535262.441,"481 Fisher Bridge
East Christina, NV 36023-3431"
54432.45745,6.882572563,8.003498595,5.38,41557.57633,1454681.937,"6290 Hutchinson Mountains Suite 409
South Alan, NY 44686-8829"
58180.4194,5.079456904,7.592727309,3.07,36506.97739,1062593.483,"2066 Patricia Unions
Jeanton, OK 53946"
88904.33828,6.845592971,6.438340634,2.42,41807.60136,1907859.059,"00780 Rollins Locks Suite 785
Shawfurt, GU 97591-6490"
79442.5058,6.300600085,5.983204722,2.45,4114.489353,965318.6958,"479 Kevin Wells
Deborahview, ID 06062-1191"
67389.90482,6.269637254,5.908484845,2.35,34710.20612,1109639.996,"1004 Williams Tunnel
Crystalfurt, IL 10547-7173"
64381.08001,5.785354477,6.575241013,3.2,44712.47624,1118595.119,"935 Don Turnpike
Pattersonberg, AL 91146-7775"
70881.43561,4.91693574,7.632283473,4.28,36040.20673,1049661.039,"50791 Kim Harbor Suite 017
Lake Tony, NY 05606"
82859.59165,8.090382963,6.927192257,4.41,60040.5473,2294647.784,"75982 Ramos Locks Apt. 667
Nicoleview, SD 33738-0191"
66736.98871,5.453666774,7.42577752,6.26,54086.90165,1356062.104,"USNS Hoffman
FPO AA 74725"
66274.45554,7.17199641,5.060174794,3.15,30082.069,989903.6448,"908 Anna View Apt. 406
Carolynberg, VA 74707"
64621.638,7.244386643,6.437633335,3.12,44288.08724,1499243.168,"6947 Stevens Pass
Kennethfort, KY 66327"
67285.32054,5.663164112,6.627339962,2.21,37956.29441,1160246.73,"87390 Tanner Rest
East Stevenland, TX 41310"
69916.80939,6.256890183,5.859986448,2.33,41686.41285,1302347.574,"1075 Brian Ways Apt. 639
Lake Kristenburgh, CA 39801"
85802.96828,6.160450827,6.858251904,4.17,26139.26853,1553311.161,"056 Anthony Prairie Apt. 509
Patriciaberg, IA 29424-9623"
