age,education.num,sex,hours.per.week,income
24,7,Male,65,30k or less
30,9,Male,42,30k or less
49,9,Male,40,Over 30k
18,7,Male,40,30k or less
30,10,Female,37,30k or less
51,9,Male,40,30k or less
52,10,Male,40,30k or less
52,9,Male,30,30k or less
23,9,Male,32,30k or less
23,6,Male,60,30k or less
36,9,Male,48,30k or less
19,7,Male,25,30k or less
53,9,Male,60,30k or less
17,7,Male,25,30k or less
69,9,Female,8,30k or less
46,13,Female,40,30k or less
33,9,Male,46,30k or less
40,10,Male,45,30k or less
29,14,Male,40,30k or less
41,10,Female,38,30k or less
22,9,Male,45,30k or less
28,4,Male,40,30k or less
31,13,Male,46,30k or less
35,13,Female,40,30k or less
38,10,Male,40,30k or less
17,6,Female,10,30k or less
39,6,Male,40,30k or less
27,10,Male,40,30k or less
50,9,Female,40,30k or less
56,9,Male,40,30k or less
80,9,Male,20,30k or less
38,10,Female,15,30k or less
52,9,Male,40,Over 30k
45,13,Female,42,30k or less
41,11,Male,40,Over 30k
30,12,Female,25,30k or less
43,10,Female,20,30k or less
44,13,Male,70,Over 30k
54,9,Male,40,30k or less
33,9,Male,60,Over 30k
18,7,Male,16,30k or less
41,11,Male,45,30k or less
22,8,Male,48,30k or less
66,4,Male,40,Over 30k
70,9,Male,40,30k or less
60,14,Female,10,30k or less
61,7,Female,36,30k or less
35,13,Male,40,30k or less
19,10,Female,40,30k or less
52,9,Female,40,30k or less
39,9,Male,40,30k or less
33,13,Male,50,30k or less
52,9,Female,40,30k or less
37,10,Male,55,30k or less
38,13,Male,45,Over 30k
27,10,Female,40,30k or less
38,14,Female,40,30k or less
49,9,Male,30,Over 30k
22,9,Male,55,30k or less
40,12,Male,40,Over 30k
20,9,Male,40,30k or less
34,16,Female,99,30k or less
24,14,Male,56,30k or less
24,10,Female,40,30k or less
43,9,Male,45,30k or less
38,9,Female,40,30k or less
42,9,Male,40,30k or less
27,10,Male,40,30k or less
18,6,Female,20,30k or less
48,9,Male,65,30k or less
40,4,Female,25,30k or less
57,9,Female,35,30k or less
36,10,Male,60,Over 30k
41,9,Male,40,30k or less
90,4,Male,40,30k or less
66,4,Female,10,30k or less
35,9,Male,55,30k or less
33,13,Male,50,Over 30k
32,11,Male,40,30k or less
31,10,Male,40,30k or less
32,10,Male,50,30k or less
40,9,Male,40,30k or less
27,9,Male,30,30k or less
34,9,Male,40,30k or less
35,11,Female,40,Over 30k
29,10,Male,40,30k or less
41,9,Female,20,30k or less
33,16,Female,48,Over 30k
22,9,Female,20,30k or less
52,13,Male,40,Over 30k
20,9,Male,40,30k or less
18,7,Male,10,30k or less
49,4,Female,35,30k or less
58,9,Male,40,30k or less
23,9,Female,50,30k or less
59,9,Male,40,Over 30k
49,10,Male,40,30k or less
23,13,Female,15,30k or less
17,6,Male,40,30k or less
20,7,Male,40,30k or less
64,10,Female,3,30k or less
34,10,Female,40,30k or less
63,12,Female,35,30k or less
51,9,Female,40,30k or less
40,10,Female,35,30k or less
55,5,Male,55,30k or less
30,13,Male,25,30k or less
47,13,Male,18,30k or less
17,7,Female,8,30k or less
55,13,Male,40,30k or less
47,10,Male,56,Over 30k
50,13,Male,40,30k or less
32,10,Male,55,Over 30k
60,12,Male,30,30k or less
53,9,Male,40,30k or less
45,13,Male,30,30k or less
31,9,Male,40,30k or less
32,9,Male,40,30k or less
37,10,Female,30,30k or less
28,10,Female,60,30k or less
47,9,Male,80,Over 30k
34,10,Male,50,Over 30k
42,9,Male,40,30k or less
32,9,Female,40,30k or less
35,11,Female,42,Over 30k
38,10,Male,40,30k or less
49,9,Male,70,30k or less
35,13,Male,40,Over 30k
45,12,Male,35,30k or less
31,13,Male,40,30k or less
52,10,Male,60,Over 30k
20,10,Male,50,30k or less
64,7,Male,30,30k or less
20,10,Male,40,30k or less
24,14,Male,50,30k or less
29,11,Male,40,Over 30k
23,13,Female,40,30k or less
34,9,Male,40,30k or less
54,14,Female,38,30k or less
21,10,Female,30,30k or less
23,13,Female,30,30k or less
55,14,Male,40,Over 30k
42,9,Male,35,30k or less
37,12,Male,40,30k or less
20,10,Male,40,30k or less
53,13,Male,40,30k or less
34,9,Female,40,30k or less
43,10,Female,40,30k or less
24,10,Male,60,30k or less
23,9,Male,40,30k or less
29,11,Male,40,30k or less
58,10,Female,40,30k or less
40,14,Female,40,30k or less
43,10,Female,40,30k or less
25,14,Male,40,30k or less
23,13,Male,24,30k or less
34,9,Male,50,30k or less
26,10,Female,35,30k or less
60,16,Female,65,Over 30k
39,9,Male,50,Over 30k
21,9,Male,40,30k or less
33,10,Male,40,30k or less
26,13,Male,70,Over 30k
29,10,Female,40,30k or less
52,7,Male,40,30k or less
34,13,Male,30,Over 30k
24,9,Male,48,30k or less
34,14,Male,60,30k or less
53,5,Male,70,30k or less
31,9,Male,40,30k or less
58,9,Female,15,30k or less
32,9,Male,40,30k or less
57,9,Female,40,30k or less
32,9,Female,45,30k or less
77,5,Female,10,30k or less
37,10,Male,40,30k or less
51,9,Female,40,30k or less
33,12,Male,60,30k or less
53,9,Female,35,30k or less
32,9,Male,50,30k or less
30,10,Male,40,30k or less
33,13,Female,24,30k or less
31,11,Female,40,30k or less
28,10,Female,40,30k or less
19,8,Female,20,30k or less
27,9,Male,60,30k or less
24,13,Female,40,30k or less
46,9,Male,54,30k or less
31,13,Female,40,30k or less
60,10,Male,40,Over 30k
21,6,Female,38,30k or less
38,7,Female,32,30k or less
31,11,Male,40,30k or less
26,13,Male,40,Over 30k
46,9,Female,25,30k or less
25,9,Male,60,Over 30k
23,10,Male,30,30k or less
53,14,Male,40,Over 30k
45,10,Male,50,Over 30k
70,13,Male,40,30k or less
17,6,Male,30,30k or less
18,9,Male,40,30k or less
34,14,Male,60,Over 30k
41,10,Female,40,30k or less
28,13,Male,40,30k or less
23,9,Male,40,30k or less
32,10,Male,40,30k or less
56,4,Male,48,30k or less
36,9,Male,45,30k or less
26,9,Male,50,30k or less
62,13,Female,7,30k or less
35,12,Female,40,30k or less
25,13,Female,40,30k or less
28,9,Male,50,30k or less
21,10,Female,25,30k or less
31,6,Male,40,30k or less
58,13,Male,40,Over 30k
55,14,Male,40,Over 30k
54,9,Male,40,30k or less
40,7,Male,30,30k or less
55,9,Male,25,30k or less
53,9,Male,45,30k or less
23,8,Male,46,30k or less
66,9,Male,16,30k or less
34,11,Male,60,Over 30k
39,6,Male,40,30k or less
21,10,Female,40,30k or less
26,10,Female,35,30k or less
59,9,Male,40,30k or less
61,6,Male,40,30k or less
30,13,Male,50,Over 30k
22,11,Male,40,30k or less
47,9,Female,30,30k or less
50,9,Male,40,30k or less
59,6,Male,40,30k or less
35,12,Female,80,Over 30k
63,6,Female,56,30k or less
41,10,Male,44,Over 30k
26,10,Female,20,30k or less
29,11,Male,50,30k or less
30,9,Male,40,30k or less
19,9,Male,20,30k or less
27,13,Female,37,30k or less
59,9,Male,70,30k or less
19,9,Male,40,30k or less
37,9,Male,40,30k or less
44,16,Female,38,30k or less
34,13,Male,38,30k or less
30,13,Female,35,30k or less
56,7,Female,40,30k or less
19,9,Female,40,30k or less
37,4,Male,40,30k or less
21,10,Female,40,30k or less
34,9,Male,45,30k or less
27,13,Male,50,30k or less
44,14,Female,40,30k or less
33,13,Male,40,30k or less
32,10,Female,50,30k or less
37,10,Male,40,30k or less
26,13,Female,48,30k or less
20,10,Female,30,30k or less
37,10,Male,40,30k or less
44,13,Male,35,30k or less
30,9,Male,40,30k or less
55,9,Male,40,30k or less
36,7,Male,40,30k or less
29,8,Male,40,30k or less
19,10,Male,22,30k or less
45,11,Male,40,30k or less
38,13,Male,55,Over 30k
42,10,Male,40,30k or less
27,11,Female,40,30k or less
20,10,Male,25,30k or less
43,13,Male,35,30k or less
21,9,Male,40,30k or less
33,13,Female,40,30k or less
36,9,Male,80,Over 30k
54,10,Male,44,Over 30k
30,9,Male,40,Over 30k
63,9,Male,40,30k or less
36,13,Male,50,Over 30k
25,13,Male,50,30k or less
72,12,Female,40,30k or less
55,9,Male,40,30k or less
44,10,Male,45,Over 30k
41,9,Female,40,30k or less
20,10,Male,40,30k or less
47,12,Male,40,Over 30k
41,13,Male,40,Over 30k
18,9,Female,40,30k or less
23,9,Female,30,30k or less
57,13,Male,40,30k or less
56,2,Male,65,30k or less
25,10,Female,35,30k or less
64,11,Female,15,30k or less
35,13,Female,40,30k or less
61,11,Male,40,30k or less
36,13,Female,55,30k or less
18,8,Female,15,30k or less
21,10,Female,20,30k or less
43,12,Female,35,30k or less
32,9,Male,40,30k or less
52,8,Male,45,Over 30k
48,9,Male,55,30k or less
40,13,Female,40,30k or less
22,10,Female,25,30k or less
42,9,Female,40,30k or less
60,4,Female,20,30k or less
34,10,Male,40,30k or less
27,12,Male,40,30k or less
47,13,Male,65,30k or less
65,5,Male,45,30k or less
61,14,Female,99,30k or less
18,10,Male,28,30k or less
48,16,Male,45,Over 30k
30,13,Male,40,30k or less
68,9,Male,50,Over 30k
23,9,Male,80,30k or less
65,9,Male,24,30k or less
32,13,Male,44,30k or less
44,14,Male,40,Over 30k
48,14,Female,40,Over 30k
24,11,Male,45,30k or less
58,10,Male,40,30k or less
54,14,Male,50,Over 30k
35,14,Male,45,Over 30k
35,12,Female,50,30k or less
24,9,Male,40,30k or less
38,9,Male,40,30k or less
57,9,Male,40,Over 30k
38,10,Male,60,30k or less
49,9,Male,40,30k or less
25,13,Female,16,30k or less
56,10,Male,40,30k or less
32,7,Female,40,30k or less
22,13,Male,40,30k or less
23,10,Male,40,30k or less
33,9,Male,40,30k or less
42,10,Female,12,30k or less
62,9,Male,48,30k or less
24,5,Male,40,30k or less
26,13,Male,40,30k or less
46,10,Male,40,Over 30k
33,13,Female,50,Over 30k
65,9,Male,1,Over 30k
43,11,Female,40,30k or less
43,9,Male,40,Over 30k
35,6,Male,40,30k or less
48,9,Female,48,30k or less
55,13,Male,40,Over 30k
45,11,Male,40,30k or less
59,14,Male,40,30k or less
56,9,Male,40,30k or less
21,9,Male,10,30k or less
38,9,Female,40,30k or less
27,10,Female,40,30k or less
48,4,Male,50,Over 30k
37,14,Male,60,Over 30k
63,9,Male,30,30k or less
27,9,Male,38,Over 30k
20,10,Male,25,30k or less
21,6,Male,40,30k or less
51,12,Male,40,30k or less
28,12,Male,40,Over 30k
35,14,Male,55,Over 30k
21,10,Female,43,30k or less
65,4,Male,40,30k or less
54,11,Male,40,30k or less
24,10,Female,40,30k or less
36,13,Female,40,30k or less
70,10,Male,10,Over 30k
52,9,Male,40,Over 30k
64,9,Male,40,30k or less
43,10,Male,40,30k or less
47,9,Female,40,30k or less
32,8,Male,40,30k or less
20,10,Female,30,30k or less
33,10,Female,38,30k or less
49,4,Male,40,30k or less
31,9,Female,18,30k or less
62,9,Female,6,30k or less
44,10,Male,55,30k or less
68,14,Female,40,Over 30k
40,10,Female,40,30k or less
46,4,Male,50,30k or less
22,9,Female,40,30k or less
37,13,Male,15,30k or less
62,14,Male,70,30k or less
37,13,Male,50,Over 30k
44,9,Male,68,30k or less
41,11,Male,40,Over 30k
36,13,Male,40,30k or less
26,13,Female,45,30k or less
48,9,Male,40,Over 30k
21,9,Female,28,30k or less
44,11,Male,40,Over 30k
25,5,Male,40,30k or less
32,13,Female,50,30k or less
47,10,Female,40,Over 30k
26,10,Male,40,30k or less
23,11,Male,40,30k or less
41,10,Female,40,Over 30k
55,10,Male,25,30k or less
23,10,Female,25,30k or less
29,10,Male,15,30k or less
48,14,Male,40,30k or less
36,10,Male,40,30k or less
46,11,Male,40,30k or less
34,10,Male,40,30k or less
18,9,Female,40,30k or less
18,10,Female,24,30k or less
42,4,Male,40,30k or less
64,10,Male,40,30k or less
36,14,Male,45,Over 30k
20,7,Female,20,30k or less
52,15,Male,40,Over 30k
44,13,Male,45,Over 30k
53,10,Male,60,Over 30k
36,13,Male,60,Over 30k
27,13,Male,40,30k or less
52,9,Male,60,30k or less
60,14,Male,40,30k or less
41,12,Male,45,Over 30k
64,15,Male,40,Over 30k
54,11,Male,40,30k or less
21,9,Male,40,30k or less
37,9,Female,30,30k or less
22,9,Male,35,30k or less
54,4,Male,40,30k or less
54,6,Female,40,30k or less
60,9,Male,40,30k or less
19,7,Male,25,30k or less
25,9,Female,40,30k or less
51,9,Female,40,30k or less
47,9,Female,40,30k or less
44,6,Male,50,30k or less
18,10,Female,30,30k or less
57,9,Female,57,30k or less
22,10,Male,34,30k or less
36,10,Female,20,30k or less
39,10,Male,40,30k or less
49,16,Male,50,Over 30k
35,10,Male,38,30k or less
30,13,Female,40,30k or less
53,15,Male,60,Over 30k
34,12,Female,25,30k or less
18,9,Female,20,30k or less
33,13,Male,65,30k or less
45,10,Male,40,30k or less
43,13,Male,35,Over 30k
40,9,Male,35,30k or less
41,13,Male,75,Over 30k
22,13,Female,32,30k or less
52,10,Male,45,30k or less
32,16,Female,70,30k or less
26,13,Male,20,30k or less
24,10,Male,40,30k or less
37,9,Female,40,30k or less
49,9,Female,40,30k or less
43,14,Male,50,30k or less
35,9,Male,40,30k or less
37,15,Male,50,Over 30k
17,7,Male,20,30k or less
48,9,Male,55,Over 30k
40,14,Female,55,30k or less
21,10,Female,15,30k or less
54,6,Male,70,30k or less
40,13,Female,40,30k or less
51,10,Female,40,30k or less
60,9,Female,50,30k or less
22,10,Male,8,30k or less
20,9,Male,40,30k or less
21,7,Male,40,30k or less
21,10,Male,40,30k or less
43,10,Female,44,30k or less
36,13,Male,50,Over 30k
48,9,Male,40,Over 30k
20,8,Male,40,30k or less
41,9,Female,40,30k or less
55,5,Male,50,30k or less
39,13,Female,40,30k or less
80,11,Male,24,30k or less
59,6,Male,40,30k or less
52,7,Male,40,Over 30k
56,10,Male,50,30k or less
69,9,Female,20,30k or less
49,13,Male,50,Over 30k
28,9,Male,45,Over 30k
49,10,Male,40,Over 30k
51,9,Male,40,30k or less
42,10,Female,32,30k or less
66,9,Female,13,30k or less
44,11,Male,48,Over 30k
26,9,Male,40,30k or less
43,10,Female,40,30k or less
25,13,Female,30,30k or less
17,7,Female,8,30k or less
52,13,Male,50,Over 30k
34,9,Female,8,30k or less
24,10,Male,40,30k or less
41,13,Male,30,30k or less
65,10,Female,45,30k or less
36,10,Male,40,Over 30k
19,9,Male,30,30k or less
48,7,Male,40,Over 30k
50,11,Male,40,Over 30k
21,10,Male,25,30k or less
36,9,Female,40,30k or less
50,13,Male,40,30k or less
70,16,Male,40,Over 30k
39,9,Male,40,30k or less
44,10,Female,40,30k or less
32,13,Female,40,Over 30k
40,5,Male,49,30k or less
21,10,Male,20,30k or less
47,7,Male,8,30k or less
19,9,Male,30,30k or less
22,10,Female,16,30k or less
20,10,Female,16,30k or less
17,6,Female,15,30k or less
41,9,Male,40,30k or less
20,10,Male,25,30k or less
24,9,Male,40,30k or less
33,10,Male,50,30k or less
44,10,Male,55,Over 30k
26,9,Female,40,30k or less
47,11,Male,40,Over 30k
24,9,Male,40,30k or less
58,13,Male,40,Over 30k
38,4,Male,35,Over 30k
21,10,Female,40,30k or less
33,10,Male,45,30k or less
23,10,Female,32,30k or less
40,6,Female,40,30k or less
47,9,Female,40,30k or less
41,13,Female,40,30k or less
38,13,Male,50,30k or less
50,4,Female,40,30k or less
45,9,Male,40,30k or less
33,9,Male,40,30k or less
34,12,Male,40,30k or less
65,14,Male,28,30k or less
24,7,Male,39,30k or less
26,13,Male,40,30k or less
55,9,Male,40,30k or less
43,13,Male,40,30k or less
37,13,Female,40,30k or less
22,9,Male,40,30k or less
21,7,Male,40,30k or less
27,14,Female,40,30k or less
24,13,Female,40,30k or less
18,7,Female,10,30k or less
53,9,Female,30,30k or less
60,10,Male,40,Over 30k
21,10,Female,60,30k or less
45,10,Male,60,Over 30k
76,9,Male,30,30k or less
19,10,Female,30,30k or less
54,10,Male,40,30k or less
23,13,Female,40,30k or less
44,4,Male,40,30k or less
27,10,Female,40,30k or less
23,8,Male,40,30k or less
37,9,Male,50,30k or less
41,9,Male,40,Over 30k
21,10,Female,35,30k or less
35,7,Male,40,30k or less
41,10,Male,40,30k or less
26,9,Male,50,30k or less
36,10,Male,42,Over 30k
51,10,Female,50,30k or less
40,13,Male,40,30k or less
56,13,Male,40,30k or less
50,9,Male,40,30k or less
28,5,Male,42,30k or less
28,9,Male,40,30k or less
19,7,Female,30,30k or less
44,9,Male,40,30k or less
47,10,Male,40,Over 30k
31,10,Male,40,30k or less
61,7,Male,40,Over 30k
21,10,Female,40,30k or less
26,13,Male,45,Over 30k
58,9,Female,40,Over 30k
35,11,Female,40,30k or less
33,13,Male,55,Over 30k
38,10,Male,40,30k or less
50,11,Male,50,30k or less
66,10,Male,40,Over 30k
36,10,Male,40,Over 30k
33,7,Female,40,30k or less
55,14,Male,60,Over 30k
46,9,Male,40,30k or less
36,12,Male,40,30k or less
41,8,Female,40,30k or less
30,9,Female,32,30k or less
60,10,Female,40,30k or less
24,9,Female,48,30k or less
42,10,Female,50,30k or less
26,9,Female,40,30k or less
37,13,Male,40,30k or less
26,9,Male,48,30k or less
23,11,Male,50,30k or less
60,14,Male,60,Over 30k
49,9,Female,40,30k or less
46,10,Male,40,30k or less
21,9,Male,40,30k or less
48,15,Male,60,30k or less
70,5,Male,45,30k or less
44,14,Female,55,30k or less
58,13,Male,40,30k or less
28,6,Male,40,30k or less
65,7,Male,20,30k or less
82,3,Male,20,30k or less
48,10,Male,50,Over 30k
42,9,Male,40,30k or less
54,10,Male,40,30k or less
22,10,Male,40,30k or less
43,10,Male,84,30k or less
17,5,Female,35,30k or less
46,9,Male,50,30k or less
59,10,Male,40,Over 30k
37,9,Male,40,30k or less
47,9,Female,35,30k or less
31,9,Female,24,30k or less
23,9,Female,40,30k or less
44,15,Male,55,Over 30k
30,15,Male,60,Over 30k
23,10,Male,20,30k or less
24,10,Female,40,30k or less
34,10,Male,20,30k or less
37,10,Male,65,30k or less
24,7,Female,40,30k or less
32,9,Female,40,30k or less
20,10,Female,10,30k or less
47,9,Female,40,30k or less
60,9,Male,50,30k or less
32,13,Female,40,30k or less
33,6,Male,40,30k or less
71,13,Female,14,30k or less
55,10,Female,40,30k or less
85,9,Female,50,30k or less
25,10,Male,55,30k or less
58,10,Male,40,Over 30k
57,9,Male,40,30k or less
30,11,Female,36,30k or less
19,7,Female,20,30k or less
40,10,Male,40,Over 30k
28,9,Female,40,30k or less
43,13,Male,40,30k or less
40,9,Female,35,Over 30k
19,9,Female,15,30k or less
24,9,Male,38,30k or less
34,13,Male,65,Over 30k
22,9,Female,40,30k or less
64,11,Male,55,30k or less
26,7,Male,40,30k or less
80,9,Female,16,30k or less
79,16,Female,40,30k or less
58,13,Male,40,Over 30k
43,9,Male,40,Over 30k
46,9,Male,25,30k or less
35,9,Female,40,Over 30k
43,13,Male,60,Over 30k
68,10,Female,45,30k or less
34,13,Female,45,Over 30k
22,9,Female,40,30k or less
32,9,Male,55,30k or less
65,6,Male,40,30k or less
28,10,Male,60,30k or less
40,13,Female,45,30k or less
40,7,Male,40,30k or less
52,9,Female,20,30k or less
35,10,Male,60,30k or less
62,3,Male,30,30k or less
49,11,Male,45,30k or less
49,9,Female,55,30k or less
45,9,Female,40,30k or less
36,11,Male,53,Over 30k
25,10,Male,40,30k or less
28,9,Male,55,30k or less
57,9,Female,32,30k or less
46,9,Male,40,30k or less
59,6,Male,45,Over 30k
28,7,Male,40,30k or less
35,9,Female,40,30k or less
27,12,Male,45,Over 30k
29,13,Male,40,Over 30k
43,9,Male,40,30k or less
38,9,Female,40,30k or less
26,10,Female,40,30k or less
55,14,Male,50,Over 30k
36,9,Male,40,30k or less
37,10,Male,40,Over 30k
23,9,Male,40,30k or less
41,7,Male,55,30k or less
48,11,Female,50,30k or less
43,13,Female,42,30k or less
57,13,Male,40,Over 30k
44,9,Female,40,30k or less
